ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,datetime,hour
2025-11-14 18:00:00+00:00,34,2,17448,101.75,101.98,101.675,101.935,167472,WMT,2025-11-14 18:00:00+00:00,18
2025-11-14 18:00:00+00:00,34,2,9155,305.61,305.61,303.63,304.4,95274,JPM,2025-11-14 18:00:00+00:00,18
2025-11-14 18:00:00+00:00,34,2,1429,342.79,343.63,341.07,342.78,175282,AVGO,2025-11-14 18:00:00+00:00,18
2025-11-14 18:00:00+00:00,34,2,12540,147.91,148.09,147.73,147.95,158328,PG,2025-11-14 18:00:00+00:00,18
2025-11-14 18:00:00+00:00,34,2,10888,508.3,509.67,507.41,509.45,358914,MSFT,2025-11-14 18:00:00+00:00,18
2025-11-14 18:00:00+00:00,34,2,16727,331.165,331.25,329.38,329.8,77273,V,2025-11-14 18:00:00+00:00,18
2025-11-14 18:00:00+00:00,34,2,9928,1030.47,1031.52,1026.82,1029.02,34464,LLY,2025-11-14 18:00:00+00:00,18
2025-11-14 19:00:00+00:00,34,2,54,233.73,235.01,233.52,234.69,108427,ABBV,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,853,236.24,236.5,235.34,235.58,753897,AMZN,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,1429,342.73,344.68,341.15,343.685,234979,AVGO,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,10451,611.92,613.67,610.63,612.61,255940,META,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,10847,93.66,94.26,93.405,94.15,319995,MRK,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,9113,196.57,197.18,196.5,197.15,109756,JNJ,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,10193,547.41,547.79,545.95,546.22,29418,MA,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,12540,147.96,148.55,147.95,148.25,160857,PG,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,16727,329.84,330.66,329.63,330.025,80645,V,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,86,130.44,130.77,130.4,130.645,63029,ABT,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,2306,512.23,513.19,511.84,512.64,34573,BRK.B,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,16244,407.265,410.42,405.32,409.65,1195917,TSLA,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,17448,101.94,102.44,101.88,102.325,175143,WMT,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,9155,304.38,305.55,304.17,305.41,69088,JPM,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,168,246.23,246.82,245.76,246.78,21856,ACN,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,9475,70.8,71.045,70.78,71.03,162597,KO,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,11667,189.48,191.01,188.57,190.72,3045044,NVDA,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,9928,1029.09,1033.11,1027.42,1031.795,43920,LLY,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,3942,157.42,157.95,157.335,157.9,132910,CVX,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,3572,925.5,927.8,924.5,926.47,35873,COST,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,12497,25.155,25.23,25.035,25.225,710039,PFE,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,38,274.175,274.41,273.79,274.03,620782,AAPL,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,7569,363.66,363.78,362.55,362.71,37022,HD,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,17709,119.11,119.48,118.97,119.46,232354,XOM,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,10888,509.4,511.33,509.3,510.92,356336,MSFT,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,12463,145.69,146.67,145.61,146.61,96042,PEP,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,3745,78.52,78.665,78.25,78.56,741495,CSCO,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,16009,582.39,582.94,581.13,582.67,12656,TMO,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,7152,276.99,277.905,276.7,277.49,481637,GOOGL,2025-11-14 19:00:00+00:00,19
2025-11-14 19:00:00+00:00,34,2,16549,323.34,323.69,322.74,323.49,67999,UNH,2025-11-14 19:00:00+00:00,19
2025-11-14 20:00:00+00:00,34,2,2306,512.58,512.66,508.22,509.07,91335,BRK.B,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,10847,94.14,94.27,92.85,92.995,713157,MRK,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,7152,277.5,278.065,275.77,276.46,1188241,GOOGL,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,16549,323.46,323.79,320.49,321.76,179535,UNH,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,17448,102.335,102.49,102.21,102.485,429542,WMT,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,9475,71.02,71.17,70.905,71.16,356106,KO,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,7569,362.66,363.09,361.26,362.3,108134,HD,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,12497,25.22,25.235,25.055,25.085,1174574,PFE,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,54,234.69,234.87,232.26,232.45,91372,ABBV,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,9113,197.145,197.16,195.84,195.96,249312,JNJ,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,9155,305.39,305.59,303.06,303.73,259165,JPM,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,168,246.71,246.93,245.17,245.23,56280,ACN,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,38,274.02,274.24,272.17,272.6,2258911,AAPL,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,10193,546.3,546.445,544.12,545.86,94327,MA,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,9928,1031.79,1033.5,1023.16,1026.21,103178,LLY,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,3942,157.89,157.95,157.25,157.62,360376,CVX,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,10451,612.62,612.84,607.8,609.81,617814,META,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,3745,78.57,78.59,77.91,78.03,2320450,CSCO,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,16009,582.73,583.13,578.57,579.01,51237,TMO,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,16244,409.77,410.3,403.53,404.38,2332375,TSLA,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,853,235.59,235.89,234.31,234.75,2810677,AMZN,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,1429,343.68,344.115,341.01,342.66,712453,AVGO,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,11667,190.73,190.945,189.37,190.28,5495838,NVDA,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,17709,119.46,119.47,118.94,119.285,490915,XOM,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,12540,148.24,148.35,147.61,147.73,289331,PG,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,12463,146.6,146.84,145.75,145.87,419625,PEP,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,3572,926.38,927.42,922.31,923.35,90576,COST,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,10888,510.96,511.6,508.71,510.4,1057383,MSFT,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,16727,330.03,330.635,329.04,329.99,222849,V,2025-11-14 20:00:00+00:00,20
2025-11-14 20:00:00+00:00,34,2,86,130.64,130.95,130.19,130.62,347126,ABT,2025-11-14 20:00:00+00:00,20
2025-11-14 21:00:00+00:00,34,2,9155,304.4,304.41,303.7,304.33,1108,JPM,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,168,245.0,245.0,244.75,244.75,60,ACN,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,16727,330.47,330.54,330.18,330.21,239,V,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,86,130.6,130.6,130.6,130.6,123,ABT,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,12463,145.87,146.09,145.56,145.99,1044058,PEP,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,3745,78.04,78.09,77.9,78.07,4137836,CSCO,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,17448,102.37,102.46,102.28,102.4,3183,WMT,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,9475,71.19,71.19,71.1,71.16,361,KO,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,1429,342.67,343.36,341.75,342.67,1900486,AVGO,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,11667,190.28,190.42,189.8,190.01,10599680,NVDA,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,10888,510.4,510.5,509.44,510.05,4192886,MSFT,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,3942,157.62,157.72,157.46,157.62,944,CVX,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,2306,509.31,509.36,507.99,508.33,4122,BRK.B,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,10451,609.81,610.34,608.53,609.42,1353205,META,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,3572,923.34,923.34,921.85,922.76,200920,COST,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,16009,579.03,579.03,579.03,579.03,5,TMO,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,16244,404.41,405.8,403.5,403.83,1999620,TSLA,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,17709,119.28,119.3,119.1,119.23,1592,XOM,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,12540,147.79,147.82,147.75,147.75,106,PG,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,9928,1025.73,1026.89,1025.06,1025.9,807,LLY,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,10847,93.0,93.5,92.8,93.4,15187,MRK,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,12497,25.09,25.11,25.04,25.07,6329,PFE,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,16549,321.47,322.5,318.52,321.24,19132,UNH,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,54,232.58,232.88,232.42,232.87,132,ABBV,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,9113,195.98,196.0,195.87,195.94,347,JNJ,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,853,234.75,235.17,234.32,234.99,3684978,AMZN,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,38,272.41,272.67,272.0,272.5,5724400,AAPL,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,7569,362.41,362.41,362.41,362.41,9,HD,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,10193,545.75,547.5,545.73,547.5,214,MA,2025-11-14 21:00:00+00:00,21
2025-11-14 21:00:00+00:00,34,2,7152,276.46,284.23,275.7,280.66,2844373,GOOGL,2025-11-14 21:00:00+00:00,21
2025-11-14 22:00:00+00:00,34,2,3942,157.6,157.61,157.55,157.61,1738,CVX,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,10451,609.41,609.81,608.12,609.18,9589,META,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,16244,403.83,404.29,403.6,404.18,41732,TSLA,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,16549,321.5,321.5,320.37,320.68,978,UNH,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,54,232.82,232.82,232.82,232.82,3,ABBV,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,853,235.0,235.45,234.95,235.29,10238,AMZN,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,38,272.5,272.57,272.42,272.45,6190,AAPL,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,7569,362.37,362.45,362.36,362.45,22,HD,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,86,130.55,130.6,130.55,130.6,11,ABT,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,2306,508.39,508.43,508.12,508.23,745,BRK.B,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,10847,93.4,93.43,93.02,93.03,4304,MRK,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,3745,78.09,78.15,78.07,78.07,275,CSCO,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,7152,280.86,283.98,280.1,283.34,73257,GOOGL,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,9475,71.11,71.11,71.06,71.06,13,KO,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,1429,342.66,342.9,342.52,342.75,954,AVGO,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,16727,330.31,330.85,330.26,330.85,162,V,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,9928,1025.8,1025.8,1024.63,1025.19,29,LLY,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,3572,922.91,923.0,922.91,923.0,6,COST,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,12497,25.11,25.11,25.07,25.08,858,PFE,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,17448,102.46,102.46,102.39,102.39,126,WMT,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,9113,196.91,197.0,196.01,196.93,136,JNJ,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,11667,189.97,190.3,189.91,190.3,21433,NVDA,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,12540,147.8,147.87,147.68,147.68,19,PG,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,12463,145.99,146.0,145.59,146.0,1837,PEP,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,9155,304.25,304.27,304.1,304.15,256,JPM,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,17709,119.27,119.29,119.22,119.29,224,XOM,2025-11-14 22:00:00+00:00,22
2025-11-14 22:00:00+00:00,34,2,10888,510.05,510.11,509.8,509.9,1434,MSFT,2025-11-14 22:00:00+00:00,22
2025-11-14 23:00:00+00:00,34,2,853,235.35,235.68,235.32,235.5,7854,AMZN,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,11667,190.31,190.85,190.13,190.85,25469,NVDA,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,12540,147.64,147.64,147.64,147.64,11,PG,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,3572,923.03,923.03,922.9,922.9,12,COST,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,9475,71.09,71.1,71.09,71.1,102,KO,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,10193,546.4,546.4,546.4,546.4,5,MA,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,16727,330.6,330.84,330.6,330.7,27,V,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,2306,508.31,508.83,508.1,508.1,822,BRK.B,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,10451,609.0,609.75,608.8,609.75,3090,META,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,3745,78.18,78.18,78.06,78.07,589,CSCO,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,16549,320.74,320.94,320.12,320.9,829,UNH,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,17448,102.43,102.43,102.32,102.43,7,WMT,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,9155,304.41,304.41,304.41,304.41,2,JPM,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,1429,342.79,343.39,342.79,343.1,454,AVGO,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,10888,509.95,510.0,509.82,509.95,565,MSFT,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,9928,1024.98,1025.2,1024.98,1024.98,141,LLY,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,3942,157.68,157.69,157.68,157.69,28,CVX,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,9113,195.9,195.9,195.9,195.9,9,JNJ,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,38,272.46,272.57,272.46,272.56,845,AAPL,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,17709,119.28,119.31,119.28,119.31,1358,XOM,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,7152,283.33,285.71,283.21,285.5,66056,GOOGL,2025-11-14 23:00:00+00:00,23
2025-11-14 23:00:00+00:00,34,2,16244,404.18,404.74,403.89,404.67,15934,TSLA,2025-11-14 23:00:00+00:00,23
